GEOID,NAME,variable,estimate,moe,year
51125,"Nelson County, Virginia",B17001_002,2089,415,2013
51127,"New Kent County, Virginia",B17001_002,1074,440,2013
51131,"Northampton County, Virginia",B17001_002,2940,405,2013
51133,"Northumberland County, Virginia",B17001_002,1366,430,2013
51135,"Nottoway County, Virginia",B17001_002,2476,439,2013
51137,"Orange County, Virginia",B17001_002,4179,1007,2013
51139,"Page County, Virginia",B17001_002,3579,681,2013
51141,"Patrick County, Virginia",B17001_002,3107,660,2013
51143,"Pittsylvania County, Virginia",B17001_002,9007,986,2013
51145,"Powhatan County, Virginia",B17001_002,1347,365,2013
51147,"Prince Edward County, Virginia",B17001_002,3659,780,2013
51149,"Prince George County, Virginia",B17001_002,2581,704,2013
51153,"Prince William County, Virginia",B17001_002,26045,2240,2013
51155,"Pulaski County, Virginia",B17001_002,4691,565,2013
51157,"Rappahannock County, Virginia",B17001_002,800,327,2013
51159,"Richmond County, Virginia",B17001_002,940,222,2013
51161,"Roanoke County, Virginia",B17001_002,5989,706,2013
51163,"Rockbridge County, Virginia",B17001_002,2780,579,2013
51165,"Rockingham County, Virginia",B17001_002,7860,1014,2013
51167,"Russell County, Virginia",B17001_002,5471,839,2013
51169,"Scott County, Virginia",B17001_002,4118,559,2013
51171,"Shenandoah County, Virginia",B17001_002,4887,792,2013
51173,"Smyth County, Virginia",B17001_002,5769,764,2013
51175,"Southampton County, Virginia",B17001_002,2745,481,2013
51177,"Spotsylvania County, Virginia",B17001_002,9383,1181,2013
51179,"Stafford County, Virginia",B17001_002,6549,982,2013
51181,"Surry County, Virginia",B17001_002,798,261,2013
51183,"Sussex County, Virginia",B17001_002,1290,298,2013
51185,"Tazewell County, Virginia",B17001_002,7942,961,2013
51187,"Warren County, Virginia",B17001_002,3466,692,2013
51191,"Washington County, Virginia",B17001_002,6449,765,2013
51193,"Westmoreland County, Virginia",B17001_002,2246,406,2013
51195,"Wise County, Virginia",B17001_002,8366,925,2013
51197,"Wythe County, Virginia",B17001_002,4160,648,2013
51199,"York County, Virginia",B17001_002,3655,629,2013
51510,"Alexandria city, Virginia",B17001_002,11980,1282,2013
51515,"Bedford city, Virginia",B17001_002,1093,330,2013
51520,"Bristol city, Virginia",B17001_002,3625,552,2013
51530,"Buena Vista city, Virginia",B17001_002,1293,400,2013
51540,"Charlottesville city, Virginia",B17001_002,11229,781,2013
51550,"Chesapeake city, Virginia",B17001_002,18714,1972,2013
51570,"Colonial Heights city, Virginia",B17001_002,1600,356,2013
51580,"Covington city, Virginia",B17001_002,1235,381,2013
51590,"Danville city, Virginia",B17001_002,11331,860,2013
51595,"Emporia city, Virginia",B17001_002,1608,333,2013
51600,"Fairfax city, Virginia",B17001_002,1619,408,2013
51610,"Falls Church city, Virginia",B17001_002,504,218,2013
51620,"Franklin city, Virginia",B17001_002,1928,467,2013
51630,"Fredericksburg city, Virginia",B17001_002,4342,737,2013
51640,"Galax city, Virginia",B17001_002,1690,464,2013
51650,"Hampton city, Virginia",B17001_002,19618,1622,2013
51660,"Harrisonburg city, Virginia",B17001_002,14188,832,2013
51670,"Hopewell city, Virginia",B17001_002,4396,760,2013
51678,"Lexington city, Virginia",B17001_002,881,646,2013
51680,"Lynchburg city, Virginia",B17001_002,16550,1404,2013
51683,"Manassas city, Virginia",B17001_002,4590,969,2013
51685,"Manassas Park city, Virginia",B17001_002,1062,424,2013
51690,"Martinsville city, Virginia",B17001_002,3627,468,2013
51700,"Newport News city, Virginia",B17001_002,26163,1883,2013
51710,"Norfolk city, Virginia",B17001_002,42580,1763,2013
51720,"Norton city, Virginia",B17001_002,715,264,2013
51730,"Petersburg city, Virginia",B17001_002,8439,926,2013
51735,"Poquoson city, Virginia",B17001_002,673,252,2013
51740,"Portsmouth city, Virginia",B17001_002,16988,1260,2013
51750,"Radford city, Virginia",B17001_002,5194,778,2013
51760,"Richmond city, Virginia",B17001_002,50681,1882,2013
51770,"Roanoke city, Virginia",B17001_002,21360,1686,2013
51775,"Salem city, Virginia",B17001_002,2693,606,2013
51790,"Staunton city, Virginia",B17001_002,4079,533,2013
51800,"Suffolk city, Virginia",B17001_002,9528,1123,2013
51810,"Virginia Beach city, Virginia",B17001_002,33928,1919,2013
51820,"Waynesboro city, Virginia",B17001_002,4125,646,2013
51830,"Williamsburg city, Virginia",B17001_002,1960,426,2013
51840,"Winchester city, Virginia",B17001_002,5138,836,2013
51001,"Accomack County, Virginia",B17001_002,6697,938,2014
51003,"Albemarle County, Virginia",B17001_002,9162,1058,2014
51005,"Alleghany County, Virginia",B17001_002,2250,351,2014
51007,"Amelia County, Virginia",B17001_002,1210,410,2014
51009,"Amherst County, Virginia",B17001_002,3509,535,2014
51011,"Appomattox County, Virginia",B17001_002,2732,492,2014
51013,"Arlington County, Virginia",B17001_002,19115,1817,2014
51015,"Augusta County, Virginia",B17001_002,6536,970,2014
51017,"Bath County, Virginia",B17001_002,426,205,2014
51019,"Bedford County, Virginia",B17001_002,7638,990,2014
51021,"Bland County, Virginia",B17001_002,784,305,2014
51023,"Botetourt County, Virginia",B17001_002,2350,465,2014
51025,"Brunswick County, Virginia",B17001_002,3491,495,2014
51027,"Buchanan County, Virginia",B17001_002,5427,689,2014
51029,"Buckingham County, Virginia",B17001_002,3189,653,2014
51031,"Campbell County, Virginia",B17001_002,8035,1180,2014
51033,"Caroline County, Virginia",B17001_002,3411,717,2014
51035,"Carroll County, Virginia",B17001_002,5502,796,2014
51036,"Charles City County, Virginia",B17001_002,972,179,2014
51037,"Charlotte County, Virginia",B17001_002,2359,420,2014
51041,"Chesterfield County, Virginia",B17001_002,23079,1734,2014
51043,"Clarke County, Virginia",B17001_002,1336,422,2014
51045,"Craig County, Virginia",B17001_002,541,268,2014
51047,"Culpeper County, Virginia",B17001_002,4465,697,2014
51049,"Cumberland County, Virginia",B17001_002,1827,471,2014
51051,"Dickenson County, Virginia",B17001_002,3080,488,2014
51053,"Dinwiddie County, Virginia",B17001_002,3755,627,2014
51057,"Essex County, Virginia",B17001_002,1366,325,2014
51059,"Fairfax County, Virginia",B17001_002,66251,3676,2014
51061,"Fauquier County, Virginia",B17001_002,3835,718,2014
51063,"Floyd County, Virginia",B17001_002,1623,405,2014
51065,"Fluvanna County, Virginia",B17001_002,1594,465,2014
51067,"Franklin County, Virginia",B17001_002,7943,1142,2014
51069,"Frederick County, Virginia",B17001_002,4641,758,2014
51071,"Giles County, Virginia",B17001_002,2236,373,2014
51073,"Gloucester County, Virginia",B17001_002,3157,648,2014
51075,"Goochland County, Virginia",B17001_002,1235,369,2014
51077,"Grayson County, Virginia",B17001_002,3019,425,2014
51079,"Greene County, Virginia",B17001_002,2111,694,2014
51081,"Greensville County, Virginia",B17001_002,1649,397,2014
51083,"Halifax County, Virginia",B17001_002,7052,660,2014
51085,"Hanover County, Virginia",B17001_002,5418,771,2014
51087,"Henrico County, Virginia",B17001_002,33436,2189,2014
51089,"Henry County, Virginia",B17001_002,9328,966,2014
51091,"Highland County, Virginia",B17001_002,281,138,2014
51093,"Isle of Wight County, Virginia",B17001_002,3977,677,2014
51095,"James City County, Virginia",B17001_002,5835,826,2014
51097,"King and Queen County, Virginia",B17001_002,800,359,2014
51099,"King George County, Virginia",B17001_002,1400,395,2014
51101,"King William County, Virginia",B17001_002,1869,493,2014
51103,"Lancaster County, Virginia",B17001_002,1209,243,2014
51105,"Lee County, Virginia",B17001_002,6226,729,2014
51107,"Loudoun County, Virginia",B17001_002,12942,1672,2014
51109,"Louisa County, Virginia",B17001_002,3240,675,2014
51111,"Lunenburg County, Virginia",B17001_002,2234,418,2014
51113,"Madison County, Virginia",B17001_002,1805,449,2014
51115,"Mathews County, Virginia",B17001_002,805,292,2014
51117,"Mecklenburg County, Virginia",B17001_002,6075,715,2014
51119,"Middlesex County, Virginia",B17001_002,1030,252,2014
51121,"Montgomery County, Virginia",B17001_002,22046,1642,2014
51125,"Nelson County, Virginia",B17001_002,2069,495,2014
51127,"New Kent County, Virginia",B17001_002,1009,408,2014
51131,"Northampton County, Virginia",B17001_002,2853,429,2014
51133,"Northumberland County, Virginia",B17001_002,1500,395,2014
51135,"Nottoway County, Virginia",B17001_002,3029,622,2014
51137,"Orange County, Virginia",B17001_002,4234,858,2014
51139,"Page County, Virginia",B17001_002,4065,796,2014
51141,"Patrick County, Virginia",B17001_002,3657,724,2014
51143,"Pittsylvania County, Virginia",B17001_002,9001,935,2014
51145,"Powhatan County, Virginia",B17001_002,1365,388,2014
51147,"Prince Edward County, Virginia",B17001_002,4164,728,2014
51149,"Prince George County, Virginia",B17001_002,3281,797,2014
51153,"Prince William County, Virginia",B17001_002,27593,2476,2014
51155,"Pulaski County, Virginia",B17001_002,4567,655,2014
51157,"Rappahannock County, Virginia",B17001_002,788,332,2014
51159,"Richmond County, Virginia",B17001_002,922,266,2014
51161,"Roanoke County, Virginia",B17001_002,7175,832,2014
51163,"Rockbridge County, Virginia",B17001_002,2915,581,2014
51165,"Rockingham County, Virginia",B17001_002,8230,883,2014
51167,"Russell County, Virginia",B17001_002,5249,801,2014
51169,"Scott County, Virginia",B17001_002,4236,527,2014
51171,"Shenandoah County, Virginia",B17001_002,5382,727,2014
51173,"Smyth County, Virginia",B17001_002,6044,783,2014
51175,"Southampton County, Virginia",B17001_002,2471,435,2014
51177,"Spotsylvania County, Virginia",B17001_002,10121,1159,2014
51179,"Stafford County, Virginia",B17001_002,7125,984,2014
51181,"Surry County, Virginia",B17001_002,786,222,2014
51183,"Sussex County, Virginia",B17001_002,1589,290,2014
51185,"Tazewell County, Virginia",B17001_002,8375,1071,2014
51187,"Warren County, Virginia",B17001_002,3682,739,2014
51191,"Washington County, Virginia",B17001_002,6576,793,2014
51193,"Westmoreland County, Virginia",B17001_002,2215,475,2014
51195,"Wise County, Virginia",B17001_002,8593,972,2014
51197,"Wythe County, Virginia",B17001_002,4379,797,2014
51199,"York County, Virginia",B17001_002,4039,685,2014
51510,"Alexandria city, Virginia",B17001_002,12661,1383,2014
51520,"Bristol city, Virginia",B17001_002,3369,564,2014
51530,"Buena Vista city, Virginia",B17001_002,1424,382,2014
51540,"Charlottesville city, Virginia",B17001_002,11517,848,2014
51550,"Chesapeake city, Virginia",B17001_002,20035,1715,2014
51570,"Colonial Heights city, Virginia",B17001_002,1836,445,2014
51580,"Covington city, Virginia",B17001_002,1264,361,2014
51590,"Danville city, Virginia",B17001_002,10684,893,2014
51595,"Emporia city, Virginia",B17001_002,1887,380,2014
51600,"Fairfax city, Virginia",B17001_002,2005,435,2014
51610,"Falls Church city, Virginia",B17001_002,602,283,2014
51620,"Franklin city, Virginia",B17001_002,2164,403,2014
51630,"Fredericksburg city, Virginia",B17001_002,4634,697,2014
51640,"Galax city, Virginia",B17001_002,1732,438,2014
51650,"Hampton city, Virginia",B17001_002,20410,1370,2014
51660,"Harrisonburg city, Virginia",B17001_002,14087,1028,2014
51670,"Hopewell city, Virginia",B17001_002,3885,681,2014
51678,"Lexington city, Virginia",B17001_002,699,481,2014
51680,"Lynchburg city, Virginia",B17001_002,16591,1415,2014
51683,"Manassas city, Virginia",B17001_002,4953,1025,2014
51685,"Manassas Park city, Virginia",B17001_002,1396,510,2014
51690,"Martinsville city, Virginia",B17001_002,3424,396,2014
51700,"Newport News city, Virginia",B17001_002,26312,1618,2014
51710,"Norfolk city, Virginia",B17001_002,45195,2200,2014
51720,"Norton city, Virginia",B17001_002,587,209,2014
51730,"Petersburg city, Virginia",B17001_002,8714,855,2014
51735,"Poquoson city, Virginia",B17001_002,753,310,2014
51740,"Portsmouth city, Virginia",B17001_002,16886,1359,2014
51750,"Radford city, Virginia",B17001_002,5553,690,2014
51760,"Richmond city, Virginia",B17001_002,51295,2335,2014
51770,"Roanoke city, Virginia",B17001_002,21057,1542,2014
51775,"Salem city, Virginia",B17001_002,2691,605,2014
51790,"Staunton city, Virginia",B17001_002,4173,565,2014
51800,"Suffolk city, Virginia",B17001_002,9401,1164,2014
51810,"Virginia Beach city, Virginia",B17001_002,36079,2183,2014
51820,"Waynesboro city, Virginia",B17001_002,4329,724,2014
51830,"Williamsburg city, Virginia",B17001_002,2080,402,2014
51840,"Winchester city, Virginia",B17001_002,4048,625,2014
51001,"Accomack County, Virginia",B17001_002,6384,830,2015
51003,"Albemarle County, Virginia",B17001_002,9714,1098,2015
51005,"Alleghany County, Virginia",B17001_002,2682,375,2015
51007,"Amelia County, Virginia",B17001_002,1471,531,2015
51009,"Amherst County, Virginia",B17001_002,4086,669,2015
51011,"Appomattox County, Virginia",B17001_002,2668,560,2015
51013,"Arlington County, Virginia",B17001_002,19996,2219,2015
51015,"Augusta County, Virginia",B17001_002,6694,896,2015
51017,"Bath County, Virginia",B17001_002,347,147,2015
51019,"Bedford County, Virginia",B17001_002,7372,865,2015
51021,"Bland County, Virginia",B17001_002,621,227,2015
51023,"Botetourt County, Virginia",B17001_002,2701,460,2015
51025,"Brunswick County, Virginia",B17001_002,3298,585,2015
51027,"Buchanan County, Virginia",B17001_002,5841,706,2015
51029,"Buckingham County, Virginia",B17001_002,2867,564,2015
51031,"Campbell County, Virginia",B17001_002,7309,931,2015
51033,"Caroline County, Virginia",B17001_002,3601,873,2015
51035,"Carroll County, Virginia",B17001_002,5017,797,2015
51036,"Charles City County, Virginia",B17001_002,933,143,2015
51037,"Charlotte County, Virginia",B17001_002,2589,417,2015
51041,"Chesterfield County, Virginia",B17001_002,24002,1904,2015
51043,"Clarke County, Virginia",B17001_002,1556,416,2015
51045,"Craig County, Virginia",B17001_002,611,247,2015
51047,"Culpeper County, Virginia",B17001_002,4320,820,2015
51049,"Cumberland County, Virginia",B17001_002,1996,440,2015
51051,"Dickenson County, Virginia",B17001_002,3225,513,2015
51053,"Dinwiddie County, Virginia",B17001_002,4061,684,2015
51057,"Essex County, Virginia",B17001_002,1533,391,2015
51059,"Fairfax County, Virginia",B17001_002,66762,3126,2015
51061,"Fauquier County, Virginia",B17001_002,3762,696,2015
51063,"Floyd County, Virginia",B17001_002,1551,410,2015
51065,"Fluvanna County, Virginia",B17001_002,1618,423,2015
51067,"Franklin County, Virginia",B17001_002,8123,1026,2015
51069,"Frederick County, Virginia",B17001_002,5247,912,2015
51071,"Giles County, Virginia",B17001_002,1891,310,2015
51073,"Gloucester County, Virginia",B17001_002,2735,637,2015
51075,"Goochland County, Virginia",B17001_002,1163,356,2015
51077,"Grayson County, Virginia",B17001_002,3244,445,2015
51079,"Greene County, Virginia",B17001_002,1853,583,2015
51081,"Greensville County, Virginia",B17001_002,1490,401,2015
51083,"Halifax County, Virginia",B17001_002,6675,794,2015
51085,"Hanover County, Virginia",B17001_002,5976,837,2015
51087,"Henrico County, Virginia",B17001_002,33914,2204,2015
51089,"Henry County, Virginia",B17001_002,9520,936,2015
51091,"Highland County, Virginia",B17001_002,282,125,2015
51093,"Isle of Wight County, Virginia",B17001_002,4137,732,2015
51095,"James City County, Virginia",B17001_002,5648,956,2015
51097,"King and Queen County, Virginia",B17001_002,949,315,2015
51099,"King George County, Virginia",B17001_002,1366,367,2015
51101,"King William County, Virginia",B17001_002,1897,502,2015
51103,"Lancaster County, Virginia",B17001_002,1246,248,2015
51105,"Lee County, Virginia",B17001_002,6027,737,2015
51107,"Loudoun County, Virginia",B17001_002,14047,1733,2015
51109,"Louisa County, Virginia",B17001_002,3385,667,2015
51111,"Lunenburg County, Virginia",B17001_002,2279,496,2015
51113,"Madison County, Virginia",B17001_002,1613,438,2015
51115,"Mathews County, Virginia",B17001_002,613,272,2015
51117,"Mecklenburg County, Virginia",B17001_002,5975,607,2015
51119,"Middlesex County, Virginia",B17001_002,982,250,2015
51121,"Montgomery County, Virginia",B17001_002,21707,1412,2015
51125,"Nelson County, Virginia",B17001_002,2159,463,2015
51127,"New Kent County, Virginia",B17001_002,1327,433,2015
51131,"Northampton County, Virginia",B17001_002,2730,420,2015
51133,"Northumberland County, Virginia",B17001_002,1352,414,2015
51135,"Nottoway County, Virginia",B17001_002,3444,673,2015
51137,"Orange County, Virginia",B17001_002,4105,928,2015
51139,"Page County, Virginia",B17001_002,3880,696,2015
51141,"Patrick County, Virginia",B17001_002,3818,741,2015
51143,"Pittsylvania County, Virginia",B17001_002,9944,1104,2015
51145,"Powhatan County, Virginia",B17001_002,1252,326,2015
51147,"Prince Edward County, Virginia",B17001_002,3883,735,2015
51149,"Prince George County, Virginia",B17001_002,3370,984,2015
51153,"Prince William County, Virginia",B17001_002,28739,2522,2015
51155,"Pulaski County, Virginia",B17001_002,4506,582,2015
51157,"Rappahannock County, Virginia",B17001_002,733,298,2015
51159,"Richmond County, Virginia",B17001_002,748,180,2015
51161,"Roanoke County, Virginia",B17001_002,7607,957,2015
51163,"Rockbridge County, Virginia",B17001_002,3085,723,2015
51165,"Rockingham County, Virginia",B17001_002,8471,928,2015
51167,"Russell County, Virginia",B17001_002,5777,830,2015
